4.846900701522827148e-04,6.595789641141891479e-02,3.269889205694198608e-02,4.400927573442459106e-02,6.463765352964401245e-02,-1.108426004648208618e-01,1.096759214997291565e-01,-8.621306717395782471e-02,-1.204878836870193481e-02,1.007610931992530823e-01
3.841574117541313171e-02,-6.085161119699478149e-02,-4.571194946765899658e-02,5.474882572889328003e-02,-1.829082332551479340e-02,1.599773392081260681e-02,-4.741909727454185486e-02,8.204265683889389038e-02,-2.398592606186866760e-02,-4.016304016113281250e-02
2.555163204669952393e-01,-2.596385478973388672e-01,8.343977481126785278e-02,2.903821766376495361e-01,-4.415956512093544006e-02,1.293510496616363525e-01,-2.812004387378692627e-01,2.253417223691940308e-01,7.857353240251541138e-02,-2.077752798795700073e-01
5.361327528953552246e-01,-2.268042117357254028e-01,6.623997688293457031e-01,6.001274585723876953e-01,-4.404659271240234375e-01,-4.766886830329895020e-01,-6.594498157501220703e-01,1.191555261611938477e-01,-5.202834606170654297e-01,1.087302863597869873e-01
6.376940608024597168e-01,-6.215259432792663574e-01,7.845675349235534668e-01,7.727760672569274902e-01,-8.755695223808288574e-01,-5.402423143386840820e-01,-4.998041093349456787e-01,2.343936264514923096e-01,-5.808830261230468750e-01,2.477468252182006836e-01
8.482265472412109375e-01,-8.741845488548278809e-01,1.309403896331787109e+00,8.510707020759582520e-01,-1.180711746215820312e+00,-5.670385360717773438e-01,-9.093236327171325684e-01,8.717253059148788452e-02,-7.559401988983154297e-01,4.652113318443298340e-01
1.291511893272399902e+00,-1.046600222587585449e+00,1.969002723693847656e+00,7.745806574821472168e-01,-1.530998706817626953e+00,-5.028001070022583008e-01,-1.596740007400512695e+00,-3.147747516632080078e-01,-5.981788039207458496e-01,6.994351148605346680e-01
1.452243208885192871e+00,-9.114462137222290039e-01,2.140889406204223633e+00,8.799493312835693359e-01,-1.343210697174072266e+00,-6.531087160110473633e-01,-1.710083723068237305e+00,-7.963857799768447876e-02,-8.461730480194091797e-01,1.174588680267333984e+00
2.191219806671142578e+00,-9.076517820358276367e-01,1.457143902778625488e+00,8.716234564781188965e-01,-1.071212172508239746e+00,-8.061746954917907715e-01,-1.993584513664245605e+00,7.801614701747894287e-02,-4.567664265632629395e-01,9.007762074470520020e-01
2.544883489608764648e+00,-7.925824522972106934e-01,1.181436657905578613e+00,5.383784174919128418e-01,-2.653951048851013184e-01,-7.020702958106994629e-01,-1.337699413299560547e+00,2.235532253980636597e-01,-3.859278559684753418e-01,3.278537988662719727e-01
1.794201493263244629e+00,-8.650669455528259277e-01,8.084592819213867188e-01,8.351724594831466675e-02,1.020859703421592712e-01,-7.714027166366577148e-01,-8.666298985481262207e-01,9.338567405939102173e-02,-7.035501003265380859e-01,-2.180303260684013367e-02
9.500645995140075684e-01,-7.567869424819946289e-01,9.201113581657409668e-01,-3.116689622402191162e-01,-8.498425781726837158e-02,-1.958163231611251831e-01,-4.191021025180816650e-01,4.257265031337738037e-01,-5.656096935272216797e-01,-4.315357804298400879e-01
7.139093875885009766e-01,-6.994320750236511230e-01,9.906245470046997070e-01,-6.781101226806640625e-02,-6.362595558166503906e-01,3.712323904037475586e-01,-7.271863818168640137e-01,4.961560964584350586e-01,-4.206997156143188477e-01,-5.466309189796447754e-01
3.692218959331512451e-01,-6.356172561645507812e-01,2.297313451766967773e+00,7.798803448677062988e-01,-1.211985111236572266e+00,-2.611596882343292236e-01,-1.836586356163024902e+00,2.806825637817382812e-01,-7.513750791549682617e-01,-4.873747751116752625e-02
4.304481148719787598e-01,-8.271929621696472168e-01,1.922854423522949219e+00,1.360213041305541992e+00,-7.653682827949523926e-01,-5.376655459403991699e-01,-1.757278919219970703e+00,-1.202504709362983704e-01,-7.903805375099182129e-01,1.453286856412887573e-01
8.325060009956359863e-01,-1.065287590026855469e+00,1.321414828300476074e+00,1.391644001007080078e+00,-6.977168917655944824e-01,-3.449285924434661865e-01,-1.370131373405456543e+00,-2.139679193496704102e-01,-1.006323933601379395e+00,7.219207286834716797e-01
6.467896699905395508e-01,-6.231939196586608887e-01,9.834632873535156250e-01,8.496410250663757324e-01,-5.210701227188110352e-01,-6.713166832923889160e-02,-7.935217618942260742e-01,-7.768403738737106323e-02,-5.523552894592285156e-01,5.796554088592529297e-01
7.582001686096191406e-01,-4.630279839038848877e-01,7.919893264770507812e-01,7.414159923791885376e-02,-6.832335591316223145e-01,1.185648366808891296e-01,-7.031096816062927246e-01,2.803483232855796814e-02,-3.785753250122070312e-01,8.728724718093872070e-01
4.936179220676422119e-01,-8.282042294740676880e-02,4.327557086944580078e-01,7.080063223838806152e-03,-2.663457095623016357e-01,1.671272963285446167e-01,-5.853975415229797363e-01,-1.828939616680145264e-01,-8.142137527465820312e-02,3.447979986667633057e-01
