3.725267201662063599e-02
6.127083301544189453e-01
-5.254946947097778320e-01
1.454119235277175903e-01
-8.935465216636657715e-01
-1.113107085227966309e+00
1.350111842155456543e+00
1.177779793739318848e+00
-1.759736090898513794e-01
3.374773859977722168e-01
